,E,F,R,phi
304,-11.642991065979004,"[[ 2.2375140e-04 -2.4473042e-05  1.5568965e-05]
 [-2.2373346e-04 -2.4296751e-05 -1.5827925e-05]
 [ 1.5974660e-04  2.4384835e-05  3.7079534e-04]
 [-1.5976455e-04  2.4384959e-05 -3.7053638e-04]]","[[ 0.05179331 -0.00899849  0.00181475]
 [-0.05179331 -0.00899849  1.47818524]
 [-0.86711092  0.49400048 -0.2329362 ]
 [ 0.86711092  0.49400048  1.7129362 ]]",236.655826192649
305,-11.642906188964844,"[[-0.00161171  0.00017922 -0.00011244]
 [ 0.00161169  0.00017904  0.00011269]
 [-0.00115224 -0.00017913 -0.00268454]
 [ 0.00115226 -0.00017913  0.00268428]]","[[ 0.05155677 -0.0095903   0.0017982 ]
 [-0.05155676 -0.0095903   1.4782018 ]
 [-0.86292015  0.50149955 -0.2327654 ]
 [ 0.86292016  0.50149955  1.7127654 ]]",237.655826192649
306,-11.644671440124512,"[[ 8.98105733e-04 -1.01942824e-04  6.22927691e-05]
 [-8.98126164e-04 -1.02178419e-04 -6.19546190e-05]
 [ 6.42967818e-04  1.02061451e-04  1.50368118e-03]
 [-6.42947387e-04  1.02059792e-04 -1.50401937e-03]]","[[ 0.05106462 -0.01016077  0.00176399]
 [-0.05106462 -0.01016076  1.47823601]
 [-0.85889395  0.50894143 -0.23277653]
 [ 0.85889395  0.50894143  1.71277653]]",238.655826192649
307,-11.643821716308594,"[[-4.2578686e-04  4.9333852e-05 -2.9197279e-05]
 [ 4.2578601e-04  4.9323426e-05  2.9212079e-05]
 [-3.0537773e-04 -4.9328584e-05 -7.1687420e-04]
 [ 3.0537858e-04 -4.9328693e-05  7.1685942e-04]]","[[ 0.0506376  -0.01074328  0.00173458]
 [-0.0506376  -0.01074329  1.47826543]
 [-0.85480451  0.51636459 -0.2324295 ]
 [ 0.85480451  0.51636459  1.71242949]]",239.655826192649
308,-11.643661499023438,"[[ 5.7301950e-04 -6.7747453e-05  3.8805716e-05]
 [-5.7301234e-04 -6.7647772e-05 -3.8945760e-05]
 [ 4.1183076e-04  6.7696928e-05  9.7014196e-04]
 [-4.1183789e-04  6.7698304e-05 -9.7000191e-04]]","[[ 5.00894746e-02 -1.13055126e-02  1.69718824e-03]
 [-5.00894762e-02 -1.13055154e-02  1.47830282e+00]
 [-8.50785916e-01  5.23759104e-01 -2.32034140e-01]
 [ 8.50785914e-01  5.23759104e-01  1.71203414e+00]]",240.655826192649
309,-11.644593238830566,"[[ 3.1454061e-04 -3.7878657e-05  2.1085298e-05]
 [-3.1454297e-04 -3.7915339e-05 -2.1034282e-05]
 [ 2.2660391e-04  3.7897316e-05  5.3543528e-04]
 [-2.2660155e-04  3.7896683e-05 -5.3548632e-04]]","[[ 4.94351838e-02 -1.18489625e-02  1.65309073e-03]
 [-4.94351857e-02 -1.18489664e-02  1.47834691e+00]
 [-8.46827044e-01  5.31125728e-01 -2.31570944e-01]
 [ 8.46827044e-01  5.31125728e-01  1.71157093e+00]]",241.655826192649
310,-11.643568992614746,"[[-2.7399426e-04  3.3597717e-05 -1.8121435e-05]
 [ 2.7399644e-04  3.3635915e-05  1.8068828e-05]
 [-1.9793621e-04 -3.3617212e-05 -4.6905532e-04]
 [ 1.9793404e-04 -3.3616416e-05  4.6910791e-04]]","[[ 4.87646619e-02 -1.23767106e-02  1.60850134e-03]
 [-4.87646615e-02 -1.23767128e-02  1.47839150e+00]
 [-8.42862844e-01  5.38482454e-01 -2.30889924e-01]
 [ 8.42862845e-01  5.38482454e-01  1.71088992e+00]]",242.655826192649
311,-11.644379615783691,"[[-1.1346651e-03  1.4162967e-04 -7.3799340e-05]
 [ 1.1346609e-03  1.4154680e-04  7.3912401e-05]
 [-8.2222966e-04 -1.4158722e-04 -1.9538007e-03]
 [ 8.2223379e-04 -1.4158926e-04  1.9536875e-03]]","[[ 4.80653158e-02 -1.28697082e-02  1.56265356e-03]
 [-4.80653145e-02 -1.28697202e-02  1.47843736e+00]
 [-8.38902519e-01  5.45845689e-01 -2.30010471e-01]
 [ 8.38902521e-01  5.45845689e-01  1.71001045e+00]]",243.655826192649
312,-11.644370079040527,"[[ 1.3898667e-05 -1.7044607e-06  9.7542375e-07]
 [-1.3904200e-05 -1.8369343e-06 -7.9636675e-07]
 [ 1.0108205e-05  1.7725534e-06  2.3983814e-05]
 [-1.0102671e-05  1.7688416e-06 -2.4162870e-05]]","[[ 4.70624400e-02 -1.32895020e-02  1.49805357e-03]
 [-4.70624394e-02 -1.32895040e-02  1.47850195e+00]
 [-8.35138374e-01  5.53181175e-01 -2.29442721e-01]
 [ 8.35138375e-01  5.53181175e-01  1.70944272e+00]]",244.655826192649
313,-11.645431518554688,"[[ 1.71872758e-04 -2.23096849e-05  1.07080405e-05]
 [-1.71871579e-04 -2.22752769e-05 -1.07541391e-05]
 [ 1.25383522e-04  2.22919334e-05  2.99400766e-04]
 [-1.25384700e-04  2.22930266e-05 -2.99354666e-04]]","[[ 4.61131845e-02 -1.37218077e-02  1.43817067e-03]
 [-4.61131839e-02 -1.37218062e-02  1.47856183e+00]
 [-8.31312252e-01  5.60492216e-01 -2.28570104e-01]
 [ 8.31312251e-01  5.60492215e-01  1.70857011e+00]]",245.655826192649
314,-11.646461486816406,"[[ 9.4917679e-04 -1.2534206e-04  5.7946632e-05]
 [-9.4917679e-04 -1.2534285e-04 -5.7945585e-05]
 [ 6.9507642e-04  1.2534247e-04  1.6631532e-03]
 [-6.9507636e-04  1.2534244e-04 -1.6631542e-03]]","[[ 4.50921665e-02 -1.41390310e-02  1.37513229e-03]
 [-4.50921655e-02 -1.41390321e-02  1.47862487e+00]
 [-8.27510480e-01  5.67772462e-01 -2.27632695e-01]
 [ 8.27510479e-01  5.67772461e-01  1.70763270e+00]]",246.655826192649
315,-11.644680976867676,"[[-2.5655571e-04  3.3701213e-05 -1.6291509e-05]
 [ 2.5658510e-04  3.5195910e-05  1.4322150e-05]
 [-1.8867188e-04 -3.4478049e-05 -4.5129933e-04]
 [ 1.8864249e-04 -3.4419074e-05  4.5326870e-04]]","[[ 4.40695823e-02 -1.45505104e-02  1.31332892e-03]
 [-4.40695741e-02 -1.45503718e-02  1.47868650e+00]
 [-8.23681872e-01  5.75031010e-01 -2.26506762e-01]
 [ 8.23681878e-01  5.75031015e-01  1.70650694e+00]]",247.655826192649
316,-11.645403861999512,"[[-5.6401221e-04  7.7173820e-05 -3.2676548e-05]
 [ 5.6401087e-04  7.7070436e-05  3.2811669e-05]
 [-4.1646769e-04 -7.7119890e-05 -1.0003749e-03]
 [ 4.1646900e-04 -7.7124365e-05  1.0002399e-03]]","[[ 4.28890299e-02 -1.49298109e-02  1.24393289e-03]
 [-4.28890312e-02 -1.49298155e-02  1.47875607e+00]
 [-8.19930225e-01  5.82246342e-01 -2.25525839e-01]
 [ 8.19930221e-01  5.82246340e-01  1.70552583e+00]]",248.655826192649
317,-11.644339561462402,"[[ 3.7542760e-04 -5.2187166e-05  2.1267453e-05]
 [-3.7542838e-04 -5.2332998e-05 -2.1078324e-05]
 [ 2.7844799e-04  5.2263520e-05  6.6987815e-04]
 [-2.7844723e-04  5.2256648e-05 -6.7006733e-04]]","[[ 4.16673281e-02 -1.52870481e-02  1.17401013e-03]
 [-4.16673272e-02 -1.52870374e-02  1.47882598e+00]
 [-8.16172611e-01  5.89440143e-01 -2.24473101e-01]
 [ 8.16172609e-01  5.89440141e-01  1.70447311e+00]]",249.655826192649
318,-11.643819808959961,"[[ 2.5031166e-04 -3.5541914e-05  1.3551443e-05]
 [-2.5031209e-04 -3.5295492e-05 -1.3868688e-05]
 [ 1.8652344e-04  3.5412391e-05  4.4968160e-04]
 [-1.8652299e-04  3.5425015e-05 -4.4936434e-04]]","[[ 4.04705731e-02 -1.56432200e-02  1.10751877e-03]
 [-4.04705715e-02 -1.56432564e-02  1.47889253e+00]
 [-8.12359075e-01  5.96609249e-01 -2.23234771e-01]
 [ 8.12359072e-01  5.96609245e-01  1.70323472e+00]]",250.655826192649
319,-11.643932342529297,"[[ 2.04045000e-03 -2.83593748e-04  1.21593424e-04]
 [-2.04026769e-03 -3.05028952e-04 -9.42038751e-05]
 [ 1.52741733e-03  2.94900441e-04  3.67390015e-03]
 [-1.52759976e-03  2.93722231e-04 -3.70128965e-03]]","[[ 3.90782332e-02 -1.59529519e-02  1.03196698e-03]
 [-3.90782100e-02 -1.59519936e-02  1.47896687e+00]
 [-8.08634173e-01  6.03726219e-01 -2.22311629e-01]
 [ 8.08634226e-01  6.03726276e-01  1.70231282e+00]]",251.655826192649
320,-11.644994735717773,"[[ 1.8427839e-03 -2.7032685e-04  9.4129951e-05]
 [-1.8427857e-03 -2.7020110e-04 -9.4289499e-05]
 [ 1.3864473e-03  2.7026024e-04  3.3523913e-03]
 [-1.3864455e-03  2.7026769e-04 -3.3522318e-03]]","[[ 3.77820946e-02 -1.62704118e-02  9.65159552e-04]
 [-3.77820930e-02 -1.62704312e-02  1.47903486e+00]
 [-8.04798742e-01  6.10827412e-01 -2.21086220e-01]
 [ 8.04798737e-01  6.10827407e-01  1.70108620e+00]]",252.655826192649
321,-11.642912864685059,"[[ 1.4435063e-03 -2.1503434e-04  7.1284907e-05]
 [-1.4435068e-03 -2.1501764e-04 -7.1305956e-05]
 [ 1.0916293e-03  2.1502546e-04  2.6434981e-03]
 [-1.0916288e-03  2.1502652e-04 -2.6434772e-03]]","[[ 3.65044318e-02 -1.65841282e-02  9.00934342e-04]
 [-3.65044310e-02 -1.65841255e-02  1.47909906e+00]
 [-8.00902097e-01  6.17899712e-01 -2.19737930e-01]
 [ 8.00902098e-01  6.17899712e-01  1.69973793e+00]]",253.655826192649
322,-11.643050193786621,"[[ 8.3050407e-05 -1.2462315e-05  4.0468781e-06]
 [-8.3046951e-05 -1.2578632e-05 -3.9010747e-06]
 [ 6.3145286e-05  1.2524446e-05  1.5305157e-04]
 [-6.3148742e-05  1.2516500e-05 -1.5319738e-04]]","[[ 3.53693963e-02 -1.69209482e-02  8.45747336e-04]
 [-3.53693952e-02 -1.69209447e-02  1.47915425e+00]
 [-7.96862326e-01  6.24960682e-01 -2.17967597e-01]
 [ 7.96862327e-01  6.24960682e-01  1.69796760e+00]]",254.655826192649
323,-11.642075538635254,"[[ 2.0433418e-03 -3.1460603e-04  9.3261122e-05]
 [-2.0433511e-03 -3.1433973e-04 -9.3592615e-05]
 [ 1.5614615e-03  3.1446331e-04  3.7935947e-03]
 [-1.5614521e-03  3.1448246e-04 -3.7932633e-03]]","[[ 3.37993252e-02 -1.71524687e-02  7.72307539e-04]
 [-3.37993242e-02 -1.71524962e-02  1.47922773e+00]
 [-7.93044800e-01  6.31921016e-01 -2.17249136e-01]
 [ 7.93044799e-01  6.31921014e-01  1.69724910e+00]]",255.655826192649
324,-11.643157958984375,"[[ 2.2503708e-03 -3.5161013e-04  9.8918055e-05]
 [-2.2503652e-03 -3.5174435e-04 -9.8751945e-05]
 [ 1.7289255e-03  3.5168236e-04  4.2071580e-03]
 [-1.7289312e-03  3.5167212e-04 -4.2073242e-03]]","[[ 3.24691177e-02 -1.74303215e-02  7.12660637e-04]
 [-3.24691178e-02 -1.74303060e-02  1.47928732e+00]
 [-7.89014993e-01  6.38877312e-01 -2.15909341e-01]
 [ 7.89014995e-01  6.38877313e-01  1.69590936e+00]]",256.655826192649
325,-11.641154289245605,"[[ 6.94450107e-04 -1.09810186e-04  2.93726098e-05]
 [-6.94451795e-04 -1.09775945e-04 -2.94147685e-05]
 [ 5.36566658e-04  1.09791668e-04  1.30770041e-03]
 [-5.36565029e-04  1.09794462e-04 -1.30765827e-03]]","[[ 3.12936027e-02 -1.77328881e-02  6.61980862e-04]
 [-3.12936015e-02 -1.77328925e-02  1.47933802e+00]
 [-7.84829938e-01  6.45824902e-01 -2.14127154e-01]
 [ 7.84829939e-01  6.45824901e-01  1.69412715e+00]]",257.655826192649
326,-11.640519142150879,"[[ 1.8917256e-03 -3.0501650e-04  7.6071294e-05]
 [-1.8917327e-03 -3.0488739e-04 -7.6229335e-05]
 [ 1.4692550e-03  3.0494641e-04  3.5883870e-03]
 [-1.4692479e-03  3.0495747e-04 -3.5882290e-03]]","[[ 2.97641097e-02 -1.79486891e-02  5.98823617e-04]
 [-2.97641091e-02 -1.79486869e-02  1.47940117e+00]
 [-7.80795850e-01  6.52659951e-01 -2.13358067e-01]
 [ 7.80795851e-01  6.52659950e-01  1.69335807e+00]]",258.655826192649
327,-11.640110969543457,"[[-4.7876187e-05  7.8004905e-06 -1.8478531e-06]
 [ 4.7876885e-05  7.7891982e-06  1.8616128e-06]
 [-3.7401922e-05 -7.7943314e-06 -9.1499365e-05]
 [ 3.7401223e-05 -7.7953573e-06  9.1485606e-05]]","[[ 2.86460500e-02 -1.82494144e-02  5.54664152e-04]
 [-2.86460496e-02 -1.82494137e-02  1.47944533e+00]
 [-7.76450124e-01  6.59536038e-01 -2.11407546e-01]
 [ 7.76450124e-01  6.59536037e-01  1.69140755e+00]]",259.655826192649
328,-11.639867782592773,"[[-4.7149864e-04  7.7983677e-05 -1.7329217e-05]
 [ 4.7150871e-04  7.7835604e-05  1.7508750e-05]
 [-3.7038777e-04 -7.7902565e-05 -9.0800360e-04]
 [ 3.7037773e-04 -7.7916724e-05  9.0782408e-04]]","[[ 2.73195336e-02 -1.84948918e-02  5.04471011e-04]
 [-2.73195321e-02 -1.84948984e-02  1.47949554e+00]
 [-7.72160694e-01  6.66321532e-01 -2.10110766e-01]
 [ 7.72160695e-01  6.66321531e-01  1.69011076e+00]]",260.655826192649
329,-11.639135360717773,"[[ 2.1135530e-03 -3.5628607e-04  7.3683412e-05]
 [-2.1135570e-03 -3.5623269e-04 -7.3747753e-05]
 [ 1.6689081e-03  3.5625673e-04  4.1016070e-03]
 [-1.6689041e-03  3.5626203e-04 -4.1015428e-03]]","[[ 2.57936918e-02 -1.86908249e-02  4.49679298e-04]
 [-2.57936908e-02 -1.86908348e-02  1.47955033e+00]
 [-7.67913893e-01  6.73001405e-01 -2.09529071e-01]
 [ 7.67913893e-01  6.73001404e-01  1.68952906e+00]]",261.655826192649
330,-11.638153076171875,"[[-3.1784244e-04  5.4118475e-05 -1.0595334e-05]
 [ 3.1784378e-04  5.4101711e-05  1.0615474e-05]
 [-2.5244508e-04 -5.4109212e-05 -6.2168966e-04]
 [ 2.5244374e-04 -5.4110977e-05  6.2166952e-04]]","[[ 2.46776907e-02 -1.89690374e-02  4.11590886e-04]
 [-2.46776897e-02 -1.89690334e-02  1.47958840e+00]
 [-7.63364281e-01  6.79739910e-01 -2.07666773e-01]
 [ 7.63364282e-01  6.79739910e-01  1.68766678e+00]]",262.655826192649
331,-11.637571334838867,"[[ 2.1987713e-04 -3.8095390e-05  6.8210275e-06]
 [-2.1989578e-04 -3.7876391e-05 -7.0829160e-06]
 [ 1.7561806e-04  3.7973845e-05  4.3369306e-04]
 [-1.7559940e-04  3.7997939e-05 -4.3343115e-04]]","[[ 2.33842963e-02 -1.92032115e-02  3.69566267e-04]
 [-2.33842955e-02 -1.92032069e-02  1.47963043e+00]
 [-7.58842651e-01  6.86374535e-01 -2.06468519e-01]
 [ 7.58842653e-01  6.86374535e-01  1.68646853e+00]]",263.655826192649
332,-11.637165069580078,"[[-1.0019464e-04  1.7539815e-05 -3.0194046e-06]
 [ 1.0019096e-04  1.7580438e-05  2.9710366e-06]
 [-8.0457714e-05 -1.7562459e-05 -1.9916114e-04]
 [ 8.0461388e-05 -1.7557792e-05  1.9920951e-04]]","[[ 2.21121027e-02 -1.94369002e-02  3.30420736e-04]
 [-2.21121035e-02 -1.94368617e-02  1.47966954e+00]
 [-7.54236617e-01  6.92958097e-01 -2.05283246e-01]
 [ 7.54236624e-01  6.92958101e-01  1.68528329e+00]]",264.655826192649
333,-11.635356903076172,"[[ 3.0127101e-04 -5.3680840e-05  8.4132616e-06]
 [-3.0128172e-04 -5.3569169e-05 -8.5456986e-06]
 [ 2.4325913e-04  5.3618314e-05  6.0405885e-04]
 [-2.4324842e-04  5.3631695e-05 -6.0392643e-04]]","[[ 2.08191962e-02 -1.96576664e-02  2.92919180e-04]
 [-2.08191951e-02 -1.96576610e-02  1.47970707e+00]
 [-7.49566953e-01  6.99477407e-01 -2.04281943e-01]
 [ 7.49566955e-01  6.99477407e-01  1.68428195e+00]]",265.655826192649
334,-11.634471893310547,"[[ 1.8743646e-03 -3.4019261e-04  4.8971542e-05]
 [-1.8744074e-03 -3.3976679e-04 -4.9474307e-05]
 [ 1.5212558e-03  3.3995326e-04  3.7905232e-03]
 [-1.5212130e-03  3.4000611e-04 -3.7900205e-03]]","[[ 1.94263143e-02 -1.98494105e-02  2.55030914e-04]
 [-1.94263142e-02 -1.98494095e-02  1.47974497e+00]
 [-7.44872618e-01  7.05897339e-01 -2.03803160e-01]
 [ 7.44872619e-01  7.05897338e-01  1.68380316e+00]]",266.655826192649
335,-11.633504867553711,"[[-3.0933146e-04  5.6827132e-05 -7.4573386e-06]
 [ 3.0937322e-04  5.6434226e-05  7.9198480e-06]
 [-2.5254564e-04 -5.6605135e-05 -6.3120591e-04]
 [ 2.5250387e-04 -5.6656223e-05  6.3074339e-04]]","[[ 1.83861625e-02 -2.01166666e-02  2.28442375e-04]
 [-1.83861625e-02 -2.01166568e-02  1.47977155e+00]
 [-7.39925515e-01  7.12386422e-01 -2.02017871e-01]
 [ 7.39925517e-01  7.12386423e-01  1.68201788e+00]]",267.655826192649
336,-11.633505821228027,"[[ 1.8177467e-03 -3.3937444e-04  4.1866024e-05]
 [-1.8177294e-03 -3.3953015e-04 -4.1683536e-05]
 [ 1.4913128e-03  3.3946274e-04  3.7410008e-03]
 [-1.4913300e-03  3.3944185e-04 -3.7411833e-03]]","[[ 1.70019974e-02 -2.03010198e-02  1.95338335e-04]
 [-1.70019965e-02 -2.03010133e-02  1.47980465e+00]
 [-7.35075061e-01  7.18674961e-01 -2.01783730e-01]
 [ 7.35075063e-01  7.18674962e-01  1.68178374e+00]]",268.655826192649
337,-11.629199981689453,"[[ 1.8026644e-03 -3.4151276e-04  3.8553808e-05]
 [-1.8026641e-03 -3.4151462e-04 -3.8551610e-05]
 [ 1.4869520e-03  3.4151381e-04  3.7438660e-03]
 [-1.4869522e-03  3.4151354e-04 -3.7438681e-03]]","[[ 1.58224052e-02 -2.05304671e-02  1.69174595e-04]
 [-1.58224047e-02 -2.05304688e-02  1.47983083e+00]
 [-7.30050752e-01  7.24977646e-01 -2.00808021e-01]
 [ 7.30050752e-01  7.24977646e-01  1.68080802e+00]]",269.655826192649
338,-11.628965377807617,"[[ 1.6093568e-03 -3.0927584e-04  3.1928317e-05]
 [-1.6093500e-03 -3.0933393e-04 -3.1860640e-05]
 [ 1.3346362e-03  3.0930908e-04  3.3733964e-03]
 [-1.3346431e-03  3.0930070e-04 -3.3734639e-03]]","[[ 1.46625852e-02 -2.07585343e-02  1.45277550e-04]
 [-1.46625843e-02 -2.07585322e-02  1.47985472e+00]
 [-7.24943220e-01  7.31223813e-01 -1.99871592e-01]
 [ 7.24943222e-01  7.31223813e-01  1.67987160e+00]]",270.655826192649
339,-11.627717971801758,"[[ 2.0866119e-03 -4.1016616e-04  3.4390992e-05]
 [-2.0874140e-03 -4.0371742e-04 -4.1878597e-05]
 [ 1.7404287e-03  4.0645865e-04  4.4198344e-03]
 [-1.7396268e-03  4.0742490e-04 -4.4123465e-03]]","[[ 1.35193403e-02 -2.09865083e-02  1.23503983e-04]
 [-1.35193392e-02 -2.09865060e-02  1.47987649e+00]
 [-7.19755424e-01  7.37410103e-01 -1.98983617e-01]
 [ 7.19755426e-01  7.37410103e-01  1.67898362e+00]]",271.655826192649
340,-11.62527847290039,"[[-2.3712279e-04  4.6633435e-05 -4.0809209e-06]
 [ 2.3710832e-04  4.6745332e-05  3.9512929e-06]
 [-1.9880135e-04 -4.6698107e-05 -5.0644361e-04]
 [ 1.9881582e-04 -4.6680663e-05  5.0657324e-04]]","[[ 1.25318349e-02 -2.12473829e-02  1.06121998e-04]
 [-1.25318342e-02 -2.12473859e-02  1.47989388e+00]
 [-7.14426740e-01  7.43608789e-01 -1.97446944e-01]
 [ 7.14426740e-01  7.43608788e-01  1.67744694e+00]]",272.655826192649
341,-11.62503433227539,"[[ 1.0497369e-03 -2.1076339e-04  1.6029655e-05]
 [-1.0497291e-03 -2.1082243e-04 -1.5961474e-05]
 [ 8.8450674e-04  2.1079765e-04  2.2647067e-03]
 [-8.8451459e-04  2.1078817e-04 -2.2647749e-03]]","[[ 1.12746245e-02 -2.14396185e-02  8.58992288e-05]
 [-1.12746223e-02 -2.14396251e-02  1.47991411e+00]
 [-7.09145028e-01  7.49596825e-01 -1.97396435e-01]
 [ 7.09145029e-01  7.49596825e-01  1.67739643e+00]]",273.655826192649
342,-11.623418807983398,"[[ 1.7239795e-03 -3.5145611e-04  2.3742292e-05]
 [-1.7239649e-03 -3.5156248e-04 -2.3619796e-05]
 [ 1.4602330e-03  3.5151810e-04  3.7566759e-03]
 [-1.4602476e-03  3.5150049e-04 -3.7567983e-03]]","[[ 1.01639228e-02 -2.16646350e-02  6.98038537e-05]
 [-1.01639221e-02 -2.16646347e-02  1.47993020e+00]
 [-7.03728938e-01  7.55589506e-01 -1.96739571e-01]
 [ 7.03728939e-01  7.55589506e-01  1.67673957e+00]]",274.655826192649
343,-11.620301246643066,"[[ 1.4292045e-03 -2.9581791e-04  1.7497397e-05]
 [-1.4292145e-03 -2.9574661e-04 -1.7579288e-05]
 [ 1.2169407e-03  2.9577615e-04  3.1462929e-03]
 [-1.2169307e-03  2.9578834e-04 -3.1462109e-03]]","[[ 9.08012230e-03 -2.18957971e-02  5.57110250e-05]
 [-9.08012152e-03 -2.18957977e-02  1.47994429e+00]
 [-6.98233587e-01  7.61524371e-01 -1.96059314e-01]
 [ 6.98233588e-01  7.61524371e-01  1.67605931e+00]]",275.655826192649
344,-11.618842124938965,"[[ 8.3086343e-04 -1.7433202e-04  9.0063677e-06]
 [-8.3087315e-04 -1.7426482e-04 -9.0834101e-06]
 [ 7.1123015e-04  1.7429248e-04  1.8480722e-03]
 [-7.1122043e-04  1.7430435e-04 -1.8479952e-03]]","[[ 8.05521357e-03 -2.21295788e-02  4.38409797e-05]
 [-8.05521288e-03 -2.21295742e-02  1.47995615e+00]
 [-6.92641272e-01  7.67427953e-01 -1.95210571e-01]
 [ 6.92641274e-01  7.67427954e-01  1.67521058e+00]]",276.655826192649
345,-11.617183685302734,"[[ 6.2927243e-04 -1.3405379e-04  5.9599902e-06]
 [-6.2926882e-04 -1.3407796e-04 -5.9323502e-06]
 [ 5.4145488e-04  1.3406808e-04  1.4144968e-03]
 [-5.4145843e-04  1.3406367e-04 -1.4145245e-03]]","[[ 6.99217467e-03 -2.23571569e-02  3.30391627e-05]
 [-6.99217321e-03 -2.23571648e-02  1.47996697e+00]
 [-6.87000417e-01  7.73232124e-01 -1.94679378e-01]
 [ 6.87000416e-01  7.73232122e-01  1.67467937e+00]]",277.655826192649
346,-11.61565113067627,"[[ 1.4713615e-04 -3.1765059e-05  1.2614884e-06]
 [-1.4711526e-04 -3.1902830e-05 -1.1042627e-06]
 [ 1.2724024e-04  3.1846834e-05  3.3421969e-04]
 [-1.2726113e-04  3.1821059e-05 -3.3437691e-04]]","[[ 5.94933218e-03 -2.25824351e-02  2.39217238e-05]
 [-5.94933066e-03 -2.25824462e-02  1.47997609e+00]
 [-6.81282581e-01  7.78977311e-01 -1.94180142e-01]
 [ 6.81282579e-01  7.78977308e-01  1.67418013e+00]]",278.655826192649
347,-11.61313533782959,"[[ 1.6454967e-03 -3.6229534e-04  1.0879417e-05]
 [-1.6454835e-03 -3.6238055e-04 -1.0782370e-05]
 [ 1.4303954e-03  3.6234615e-04  3.7803634e-03]
 [-1.4304086e-03  3.6232977e-04 -3.7804605e-03]]","[[ 4.87069985e-03 -2.27988721e-02  1.60308496e-05]
 [-4.87069879e-03 -2.27988741e-02  1.47998397e+00]
 [-6.75514361e-01  7.84619588e-01 -1.94026610e-01]
 [ 6.75514361e-01  7.84619587e-01  1.67402661e+00]]",279.655826192649
348,-11.610902786254883,"[[ 5.21859969e-04 -1.16619914e-04  2.64218806e-06]
 [-5.21890353e-04 -1.16427531e-04 -2.86088675e-06]
 [ 4.56071895e-04  1.16504700e-04  1.21247431e-03]
 [-4.56041482e-04  1.16542753e-04 -1.21225556e-03]]","[[ 3.90152588e-03 -2.30345962e-02  1.02845709e-05]
 [-3.90152545e-03 -2.30345947e-02  1.47998971e+00]
 [-6.69637856e-01  7.90269945e-01 -1.93332384e-01]
 [ 6.69637853e-01  7.90269939e-01  1.67333239e+00]]",280.655826192649
349,-11.6083984375,"[[ 8.1119820e-04 -1.8423225e-04  3.0742538e-06]
 [-8.1122108e-04 -1.8409007e-04 -3.2355774e-06]
 [ 7.1255112e-04  1.8414673e-04  1.9062395e-03]
 [-7.1252824e-04  1.8417559e-04 -1.9060782e-03]]","[[ 2.87795004e-03 -2.32598683e-02  5.60039958e-06]
 [-2.87794759e-03 -2.32598751e-02  1.47999441e+00]
 [-6.63722068e-01  7.95801447e-01 -1.93084903e-01]
 [ 6.63722062e-01  7.95801440e-01  1.67308489e+00]]",281.655826192649
350,-11.60590648651123,"[[ 3.7116656e-04 -8.5620450e-05  9.4122998e-07]
 [-3.7116848e-04 -8.5608743e-05 -9.5449127e-07]
 [ 3.2771032e-04  8.5613370e-05  8.8234089e-04]
 [-3.2770840e-04  8.5615815e-05 -8.8232761e-04]]","[[ 1.88975285e-03 -2.34865444e-02  2.41378821e-06]
 [-1.88975133e-03 -2.34865457e-02  1.47999759e+00]
 [-6.57728491e-01  8.01286469e-01 -1.92751865e-01]
 [ 6.57728487e-01  8.01286463e-01  1.67275186e+00]]",282.655826192649
351,-11.602743148803711,"[[-4.1274272e-04  9.6753443e-05 -5.1519152e-07]
 [ 4.1274063e-04  9.6766023e-05  5.0095770e-07]
 [-3.6629938e-04 -9.6761076e-05 -9.9282514e-04]
 [ 3.6630148e-04 -9.6758391e-05  9.9283934e-04]]","[[ 9.10921600e-04 -2.37112096e-02  5.61270073e-07]
 [-9.10919667e-04 -2.37112105e-02  1.47999944e+00]
 [-6.51669785e-01  8.06703557e-01 -1.92485015e-01]
 [ 6.51669782e-01  8.06703552e-01  1.67248501e+00]]",283.655826192649
352,-11.601663589477539,"[[ 1.3619886e-03 -3.2546464e-04 -3.1089385e-07]
 [-1.3620193e-03 -3.2528263e-04  1.0544727e-07]
 [ 1.2148579e-03  3.2535376e-04  3.3164311e-03]
 [-1.2148272e-03  3.2539351e-04 -3.3162257e-03]]","[[-1.13101414e-04 -2.39242872e-02  1.41488836e-08]
 [ 1.13103822e-04 -2.39242972e-02  1.48000000e+00]
 [-6.45568541e-01  8.12000696e-01 -1.92659425e-01]
 [ 6.45568536e-01  8.12000688e-01  1.67265941e+00]]",284.655826192649
353,-11.596895217895508,"[[-2.7835738e-05  6.6875805e-06 -2.9169188e-08]
 [ 2.7814987e-05  6.8084819e-06 -1.0719080e-07]
 [-2.4939709e-05 -6.7615879e-06 -6.8515037e-05]
 [ 2.4960460e-05 -6.7344745e-06  6.8651396e-05]]","[[-1.03746906e-03 -2.41568028e-02  7.26269879e-07]
 [ 1.03747013e-03 -2.41568008e-02  1.47999927e+00]
 [-6.39372718e-01  8.17313859e-01 -1.92239207e-01]
 [ 6.39372717e-01  8.17313856e-01  1.67223921e+00]]",285.655826192649
